epoch,accuracy,loss,val_accuracy,val_loss
0,0.2706816792488098,1.8100838661193848,0.3032878339290619,1.741400957107544
1,0.31801873445510864,1.7157243490219116,0.3397882282733917,1.6728975772857666
2,0.34992510080337524,1.6675153970718384,0.32070213556289673,1.737101435661316
3,0.36385801434516907,1.6315773725509644,0.35845640301704407,1.6892400979995728
4,0.3883451223373413,1.5971587896347046,0.34438562393188477,1.7395920753479004
5,0.39802849292755127,1.5709898471832275,0.4081917107105255,1.5462267398834229
6,0.4119614064693451,1.5497026443481445,0.36570075154304504,1.7026104927062988
7,0.41917169094085693,1.5300495624542236,0.3567846119403839,1.748120903968811
8,0.4228290915489197,1.5167920589447021,0.4049874544143677,1.605021595954895
9,0.428646057844162,1.502512812614441,0.42685985565185547,1.5173373222351074
10,0.4373193085193634,1.4926559925079346,0.3913346230983734,1.7456775903701782
11,0.44073286652565,1.483535885810852,0.4279743731021881,1.532195806503296
12,0.4463408589363098,1.474651575088501,0.4005293846130371,1.68764066696167
13,0.4489184617996216,1.4631932973861694,0.44956812262535095,1.4570339918136597
14,0.44884878396987915,1.458490014076233,0.36486485600471497,1.952521562576294
15,0.4563029110431671,1.450434923171997,0.4378657042980194,1.472599983215332
16,0.4581838548183441,1.439225196838379,0.4047088325023651,1.557344675064087
17,0.4611097574234009,1.4347761869430542,0.35567009449005127,1.7974247932434082
18,0.46222439408302307,1.4304105043411255,0.4513792097568512,1.4330767393112183
19,0.4659862816333771,1.4260051250457764,0.3425745368003845,1.811381220817566
20,0.46313002705574036,1.4248896837234497,0.4203120768070221,1.598546028137207
21,0.46971333026885986,1.4192134141921997,0.47645583748817444,1.4387203454971313
22,0.4688773453235626,1.4143537282943726,0.45583727955818176,1.4619826078414917
23,0.4684593677520752,1.411797285079956,0.44747841358184814,1.4347044229507446
24,0.47347521781921387,1.405890941619873,0.44692113995552063,1.4863377809524536
25,0.4750078320503235,1.4025670289993286,0.44260239601135254,1.51541006565094
26,0.47197744250297546,1.4015957117080688,0.3195876181125641,2.1381545066833496
27,0.4814518094062805,1.392188549041748,0.4662858843803406,1.4133621454238892
28,0.48096415400505066,1.390993595123291,0.4522151052951813,1.4779627323150635
29,0.480511337518692,1.3861819505691528,0.4437169134616852,1.5267603397369385
30,0.48016300797462463,1.3808711767196655,0.4696294367313385,1.4343578815460205
31,0.4840642213821411,1.3825414180755615,0.4484536051750183,1.487579584121704
32,0.4872688055038452,1.3778331279754639,0.43117859959602356,1.5547616481781006
