epoch,accuracy,loss,val_accuracy,val_loss
0,0.5467274785041809,1.2092299461364746,0.5544719696044922,1.1747218370437622
1,0.5525096654891968,1.1864429712295532,0.5576762557029724,1.1660137176513672
2,0.5635514855384827,1.1590009927749634,0.5397046804428101,1.2314691543579102
3,0.5744888186454773,1.1353981494903564,0.5429089069366455,1.248758316040039
4,0.5817339420318604,1.1154279708862305,0.5798272490501404,1.1201245784759521
5,0.5885959267616272,1.0970532894134521,0.5787127614021301,1.1430039405822754
6,0.5920094847679138,1.0833946466445923,0.5940373539924622,1.110546350479126
7,0.6007872223854065,1.0625824928283691,0.5975201725959778,1.0883488655090332
8,0.6101222634315491,1.0505030155181885,0.5876288414001465,1.1041032075881958
9,0.6092863082885742,1.043622612953186,0.6016996502876282,1.0990101099014282
10,0.6167055368423462,1.0291025638580322,0.5936194062232971,1.0962002277374268
11,0.6147201061248779,1.021530270576477,0.5987740159034729,1.0640307664871216
12,0.6222438812255859,1.0123138427734375,0.6283087134361267,1.0333812236785889
13,0.6249608397483826,1.0007811784744263,0.6136807203292847,1.0404655933380127
14,0.6315093040466309,0.9906923174858093,0.6088047027587891,1.0963139533996582
15,0.6303249597549438,0.9864103198051453,0.6223182082176208,1.0341596603393555
16,0.6314047574996948,0.9812403917312622,0.6217609643936157,1.030615210533142
17,0.6384409070014954,0.9684062600135803,0.6241292953491211,1.024533987045288
18,0.6392072439193726,0.9605159759521484,0.61451655626297,1.049176812171936
19,0.6460343599319458,0.9517629146575928,0.6285873651504517,1.0285975933074951
20,0.6425511240959167,0.952961802482605,0.6104764342308044,1.064448595046997
21,0.6463826894760132,0.9436309337615967,0.6004458069801331,1.0827617645263672
22,0.6507366895675659,0.9361352324485779,0.6168849468231201,1.0366382598876953
23,0.6477411389350891,0.9316520690917969,0.6287266612052917,1.0331141948699951
24,0.6518513560295105,0.9288035035133362,0.6290053129196167,1.0108153820037842
25,0.6564143896102905,0.917841911315918,0.6278907656669617,1.0260169506072998
26,0.6607335805892944,0.9110608100891113,0.6184173822402954,1.0325756072998047
27,0.6615347266197205,0.9084336161613464,0.6124268770217896,1.0470826625823975
28,0.6641819477081299,0.9038821458816528,0.6334633827209473,0.9927098751068115
29,0.6641122698783875,0.8961657285690308,0.6306770443916321,1.0244407653808594
30,0.6682573556900024,0.8892862796783447,0.630259096622467,1.0049023628234863
31,0.6712180972099304,0.8811082243919373,0.6362496614456177,1.0019627809524536
32,0.6717405915260315,0.8858147859573364,0.6345778703689575,1.00285005569458
33,0.6729596853256226,0.8765119910240173,0.6299805045127869,1.0365155935287476
34,0.6774530410766602,0.8702698945999146,0.6202284693717957,1.0314316749572754
35,0.6774182319641113,0.8674996495246887,0.6331847310066223,1.0031753778457642
36,0.677069902420044,0.8646424412727356,0.6327667832374573,1.0226174592971802
37,0.6823295950889587,0.8557130098342896,0.6295625567436218,1.045838475227356
38,0.6805879473686218,0.8544560670852661,0.6483700275421143,0.9988507032394409
39,0.6849420070648193,0.8516291975975037,0.6401504874229431,1.003577470779419
40,0.6890173554420471,0.8404502272605896,0.6263583302497864,1.0578969717025757
41,0.7113797068595886,0.7764480710029602,0.6645305156707764,0.9411153197288513
42,0.7226305603981018,0.7536182999610901,0.6638339161872864,0.9479458332061768
43,0.7217597365379333,0.7482782602310181,0.6653664112091064,0.9512259364128113
44,0.7247901558876038,0.7422149777412415,0.6636946201324463,0.94605952501297
45,0.7315475940704346,0.7293511033058167,0.6634159684181213,0.9503850936889648
46,0.7282733917236328,0.7339876294136047,0.6656450033187866,0.9514467716217041
47,0.7284474968910217,0.7288402318954468,0.6624407768249512,0.9518104195594788
48,0.7311644554138184,0.7251628041267395,0.6670381426811218,0.9536827802658081
49,0.7346128225326538,0.720105767250061,0.6620228290557861,0.9525575637817383
50,0.7331846952438354,0.7209265828132629,0.6674560904502869,0.9559382200241089
51,0.7367724180221558,0.7111276984214783,0.6628587245941162,0.9500739574432373
52,0.7373297810554504,0.7077871561050415,0.6650877594947815,0.952499270439148
53,0.735100507736206,0.7127025127410889,0.6675954461097717,0.9504398107528687
54,0.7419624328613281,0.6975079774856567,0.6638339161872864,0.9515144228935242
55,0.7426590919494629,0.6959054470062256,0.6646698117256165,0.9527521133422852
56,0.7432512640953064,0.6971877813339233,0.6643912196159363,0.9534881711006165
57,0.7426590919494629,0.6983376741409302,0.6648091673851013,0.9538945555686951
58,0.7440175414085388,0.6945016980171204,0.6646698117256165,0.9524734020233154
59,0.7429726123809814,0.6951691508293152,0.6648091673851013,0.9521432518959045
60,0.741823136806488,0.6941342353820801,0.6642518639564514,0.952610433101654
61,0.7435995936393738,0.6930627822875977,0.6653664112091064,0.9544137120246887
62,0.7435647249221802,0.6918346881866455,0.6652270555496216,0.9543728232383728
63,0.7453759908676147,0.6954149007797241,0.6649484634399414,0.952592134475708
64,0.7409175038337708,0.6962816119194031,0.6660629510879517,0.953702986240387
65,0.7447142004966736,0.6933355927467346,0.6652270555496216,0.9552903175354004
66,0.7460726499557495,0.6870620846748352,0.6666202545166016,0.9536961913108826
67,0.7438433766365051,0.6890882253646851,0.6667595505714417,0.9558476805686951
68,0.7430422306060791,0.6877288818359375,0.6664808988571167,0.9540119767189026
69,0.7424849271774292,0.6941432952880859,0.6653664112091064,0.9540349841117859
70,0.7432512640953064,0.6930357217788696,0.6660629510879517,0.9549576044082642
71,0.7404298186302185,0.6979656219482422,0.6668988466262817,0.9569310545921326
72,0.7463513016700745,0.690156102180481,0.6662023067474365,0.9554980397224426
73,0.7453759908676147,0.6903314590454102,0.6663416028022766,0.9558593034744263
74,0.7455501556396484,0.686437726020813,0.6666202545166016,0.9537579417228699
75,0.7466996312141418,0.6894413828849792,0.6667595505714417,0.9541854858398438
76,0.7436344027519226,0.6909557580947876,0.6666202545166016,0.954827606678009
77,0.744783878326416,0.6927292346954346,0.6663416028022766,0.954571008682251
78,0.7453063726425171,0.686180591583252,0.6663416028022766,0.9561486840248108
79,0.7456198334693909,0.6943351626396179,0.6667595505714417,0.9557233452796936
80,0.7409175038337708,0.6977318525314331,0.6674560904502869,0.9558984637260437
81,0.7423804402351379,0.6912007927894592,0.6670381426811218,0.9544132947921753
82,0.745585024356842,0.6941187977790833,0.6667595505714417,0.9545854330062866
83,0.7426590919494629,0.6937626004219055,0.6670381426811218,0.9565587639808655
84,0.7447142004966736,0.6902488470077515,0.6664808988571167,0.9547368288040161
85,0.7445052266120911,0.6898090243339539,0.6660629510879517,0.9551503658294678
86,0.7415792942047119,0.6956217885017395,0.6671774983406067,0.9550930857658386
87,0.7462816834449768,0.6908698678016663,0.6660629510879517,0.9552942514419556
88,0.7451670169830322,0.6918181777000427,0.6668988466262817,0.9549894332885742
89,0.7442961931228638,0.6894344687461853,0.6667595505714417,0.954552412033081
90,0.7457243204116821,0.6874241232872009,0.6664808988571167,0.9545143246650696
91,0.7414051294326782,0.6909877061843872,0.6655057072639465,0.9547458291053772
